system:index,Aerosol Index,date,.geo
20211016T073215_20211016T080646,-1.7347036849241888,2021-10-16T07:32:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T073715_20211016T080808,-1.7652566661455156,2021-10-16T07:37:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T071715_20211017T074943,-1.0955972557149105,2021-10-17T07:17:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T085715_20211017T092742,,2021-10-17T08:57:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T083715_20211018T090941,0.11320988983304041,2021-10-18T08:37:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T081715_20211019T085036,-0.4173743715334846,2021-10-19T08:17:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T082215_20211019T085115,,2021-10-19T08:22:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T075715_20211020T083230,-0.8509622421838352,2021-10-20T07:57:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T080215_20211020T083113,-0.79373910982819,2021-10-20T08:02:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021T074215_20211021T081404,-0.6187203647435153,2021-10-21T07:42:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022T072215_20211022T075459,-0.19459527870775375,2021-10-22T07:22:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022T090215_20211022T093500,,2021-10-22T09:02:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023T084215_20211023T091512,0.38323812944031826,2021-10-23T08:42:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023T084715_20211023T091631,,2021-10-23T08:47:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024T064715_20211024T071808,,2021-10-24T06:47:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024T082215_20211024T085804,-0.3210625217882648,2021-10-24T08:22:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024T082715_20211024T085839,-0.3246404817432479,2021-10-24T08:27:09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025T080340_20211025T083709,-1.247396228964382,2021-10-25T08:03:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025T080840_20211025T083815,,2021-10-25T08:08:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026T074840_20211026T082032,-1.440132217691659,2021-10-26T07:48:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027T072716_20211027T080026,-0.48328497799186787,2021-10-27T07:27:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027T143216_20211027T162028_1,,2021-10-27T14:32:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027T143216_20211027T162028_2,,2021-10-27T14:32:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028T071216_20211028T074130,0.09053078415455036,2021-10-28T07:12:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028T085216_20211028T092204,0.9660347729135998,2021-10-28T08:52:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029T083216_20211029T090334,0.35273138296652035,2021-10-29T08:32:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030T081216_20211030T084501,-0.8651740985300767,2021-10-30T08:12:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031T075216_20211031T082702,-1.451851866366661,2021-10-31T07:52:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031T075716_20211031T082538,,2021-10-31T07:57:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101T073216_20211101T080718,-1.5728538498001918,2021-11-01T07:32:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101T073716_20211101T080804,-1.6408887551544977,2021-11-01T07:37:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102T071716_20211102T074931,-1.0705495822693538,2021-11-02T07:17:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102T085716_20211102T092929,,2021-11-02T08:57:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103T083716_20211103T090928,0.24940934103409199,2021-11-03T08:37:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104T081716_20211104T085011,-0.5595753898740358,2021-11-04T08:17:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104T082216_20211104T085142,,2021-11-04T08:22:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105T075716_20211105T083241,-1.4048292070797224,2021-11-05T07:57:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105T080216_20211105T083312,-1.4124426742662788,2021-11-05T08:02:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105T123216_20211105T133602_2,,2021-11-05T12:32:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106T074216_20211106T081243,-1.8798755106622078,2021-11-06T07:42:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107T072216_20211107T075412,-1.191291540506711,2021-11-07T07:22:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107T090216_20211107T093458,,2021-11-07T09:02:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108T084216_20211108T091644,0.7674586279725588,2021-11-08T08:42:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108T084716_20211108T091432,,2021-11-08T08:47:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T064716_20211109T071604,,2021-11-09T06:47:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T082216_20211109T085749,-0.03820657742194273,2021-11-09T08:22:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109T082716_20211109T085634,0.17287057972921946,2021-11-09T08:27:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110T080716_20211110T083831,-1.154630596262848,2021-11-10T08:07:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111T074716_20211111T082003,-1.9447899896729777,2021-11-11T07:47:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112T072716_20211112T080110,-0.9123148361691841,2021-11-12T07:27:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113T071216_20211113T074312,-1.011159470641642,2021-11-13T07:12:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113T085216_20211113T092333,0.7506026384518308,2021-11-13T08:52:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114T083216_20211114T090333,0.2717279698136974,2021-11-14T08:32:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115T081216_20211115T084409,-0.785986117253404,2021-11-15T08:12:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116T075216_20211116T082523,-1.8080064565104623,2021-11-16T07:52:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116T075716_20211116T082543,,2021-11-16T07:57:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116T140716_20211116T150936_1,,2021-11-16T14:07:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116T140716_20211116T150936_2,,2021-11-16T14:07:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117T073442_20211117T082720,-0.8472091436538187,2021-11-17T07:34:37,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118T071442_20211118T074908,-1.0482559948183048,2021-11-18T07:14:37,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118T085442_20211118T092911,,2021-11-18T08:54:36,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118T234250_20211119T004503_1,,2021-11-18T23:42:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118T234250_20211119T004503_2,,2021-11-18T23:42:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119T065750_20211119T073155,,2021-11-19T06:57:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119T083750_20211119T091121,0.2829862013967901,2021-11-19T08:37:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120T081750_20211120T085413,-0.5564804863978952,2021-11-20T08:17:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121T075750_20211121T083315,-1.658051439473621,2021-11-21T07:57:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121T080250_20211121T083348,,2021-11-21T08:02:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122T074250_20211122T081549,-1.2773506260480287,2021-11-22T07:42:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123T072250_20211123T075619,-0.7752825923361703,2021-11-23T07:22:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124T084250_20211124T091810,0.47241708795397974,2021-11-24T08:42:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124T084750_20211124T091849,,2021-11-24T08:47:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125T082250_20211125T085620,-0.28616163059986666,2021-11-25T08:22:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125T082750_20211125T085747,,2021-11-25T08:27:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126T080750_20211126T084016,-0.7293650551033924,2021-11-26T08:07:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127T074750_20211127T082116,-1.9109940233500116,2021-11-27T07:47:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128T072750_20211128T080343,-0.8162255106449515,2021-11-28T07:27:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129T071217_20211129T074309,-1.0226859356460283,2021-11-29T07:12:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129T085217_20211129T092250,0.706435055605095,2021-11-29T08:52:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130T083217_20211130T090652,-0.08175735559492414,2021-11-30T08:32:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201T081217_20211201T084622,-0.6885956629358645,2021-12-01T08:12:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202T075217_20211202T082609,-1.234294167081935,2021-12-02T07:52:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202T075717_20211202T082643,,2021-12-02T07:57:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203T073217_20211203T080816,,2021-12-03T07:32:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203T073717_20211203T080621,-1.048168373564383,2021-12-03T07:37:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204T071717_20211204T074847,0.48526091727387216,2021-12-04T07:17:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204T085717_20211204T092942,,2021-12-04T08:57:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205T083717_20211205T090843,0.27910526235450395,2021-12-05T08:37:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206T081717_20211206T085252,-0.028403283364033485,2021-12-06T08:17:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206T082217_20211206T085112,,2021-12-06T08:22:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207T075858_20211207T083248,-1.3010166543547463,2021-12-07T07:58:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208T073858_20211208T081312,-1.3903617723079569,2021-12-08T07:38:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208T074358_20211208T081411,-1.3742845828913077,2021-12-08T07:43:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209T071858_20211209T075448,,2021-12-09T07:18:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209T072358_20211209T075602,-0.5306869443330963,2021-12-09T07:23:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210T070358_20211210T073812,,2021-12-10T07:03:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210T084358_20211210T091852,0.48585118536842803,2021-12-10T08:43:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211T082358_20211211T090040,-0.1697415609560928,2021-12-11T08:23:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211T082858_20211211T090120,,2021-12-11T08:28:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212T080745_20211212T084101,-1.1893383778184883,2021-12-12T08:07:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213T074745_20211213T082042,-1.4938680635026247,2021-12-13T07:47:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214T072745_20211214T080318,-1.0742598572860362,2021-12-14T07:27:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215T071245_20211215T074412,-0.1608056468560764,2021-12-15T07:12:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215T085245_20211215T092415,1.609321603310006,2021-12-15T08:52:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216T065245_20211216T072546,,2021-12-16T06:52:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216T083245_20211216T090314,0.024345226795977275,2021-12-16T08:32:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217T081245_20211217T084500,-0.3853419590810435,2021-12-17T08:12:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218T075245_20211218T082802,-0.5939249907296883,2021-12-18T07:52:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219T073245_20211219T080815,-0.3749741262052887,2021-12-19T07:32:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219T073745_20211219T080850,-0.3727492582979249,2021-12-19T07:37:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220T071745_20211220T075030,0.6208896639226743,2021-12-20T07:17:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220T085745_20211220T092910,,2021-12-20T08:57:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221T083745_20211221T091143,0.45051808723215925,2021-12-21T08:37:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222T081745_20211222T085226,0.016447692926852952,2021-12-22T08:17:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222T082245_20211222T085316,,2021-12-22T08:22:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223T075745_20211223T083353,-0.4679720562293245,2021-12-23T07:57:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223T080245_20211223T083233,-0.4083306587545472,2021-12-23T08:02:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224T074245_20211224T081450,-0.3403097426828437,2021-12-24T07:42:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225T072245_20211225T075540,0.39313490118414013,2021-12-25T07:22:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T084245_20211226T091737,0.557431045655525,2021-12-26T08:42:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T084745_20211226T091808,,2021-12-26T08:47:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227T064745_20211227T071823,,2021-12-27T06:47:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227T082245_20211227T090044,-0.4501044019156457,2021-12-27T08:22:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227T082745_20211227T090125,-0.45009823101661384,2021-12-27T08:27:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228T080745_20211228T083959,-0.9347746510945841,2021-12-28T08:07:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229T074745_20211229T082143,-0.9162091647763358,2021-12-29T07:47:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230T072745_20211230T080155,-0.5116823024236591,2021-12-30T07:27:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231T071245_20211231T074344,0.20893220092810325,2021-12-31T07:12:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231T085245_20211231T092420,0.5385426714243757,2021-12-31T08:52:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101T065245_20220101T072620,,2022-01-01T06:52:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101T083245_20220101T090447,-0.14367658088175583,2022-01-01T08:32:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102T081245_20220102T084549,-0.8543360313081582,2022-01-02T08:12:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103T075245_20220103T082717,-0.9466294105590087,2022-01-03T07:52:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103T075745_20220103T082741,,2022-01-03T07:57:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104T073245_20220104T080752,-0.7234894718369675,2022-01-04T07:32:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104T073745_20220104T081009,-0.5638254582511488,2022-01-04T07:37:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105T071745_20220105T074950,0.2234413849222544,2022-01-05T07:17:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105T085745_20220105T093023,,2022-01-05T08:57:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106T083745_20220106T091156,0.2979155068887995,2022-01-06T08:37:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107T081745_20220107T085210,-0.2621748742228443,2022-01-07T08:17:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107T082245_20220107T085251,,2022-01-07T08:22:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T075745_20220108T083325,-1.2933719684401594,2022-01-08T07:57:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108T080245_20220108T083355,-1.2935878488732622,2022-01-08T08:02:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T074245_20220109T081459,-1.2441921828723457,2022-01-09T07:42:40,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T072245_20220110T075805,-0.6834632911795895,2022-01-10T07:22:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T090245_20220110T093350,,2022-01-10T09:02:39,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T070609_20220111T073913,,2022-01-11T07:06:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T084609_20220111T091600,1.1288932873640918,2022-01-11T08:46:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T082609_20220112T085915,-0.14207488615884975,2022-01-12T08:26:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T080609_20220113T084126,-1.0351237031999025,2022-01-13T08:06:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T074609_20220114T082018,-1.5424641724377743,2022-01-14T07:46:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T075109_20220114T082157,,2022-01-14T07:51:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T072609_20220115T080343,,2022-01-15T07:26:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T073109_20220115T080424,-1.0184934341116159,2022-01-15T07:31:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T085009_20220116T092402,0.22564914109218223,2022-01-16T08:50:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T083009_20220117T090522,-0.13047671684299286,2022-01-17T08:30:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T083509_20220117T090616,,2022-01-17T08:35:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118T081009_20220118T084653,-0.8935655683780571,2022-01-18T08:10:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118T081509_20220118T084750,-0.5760008997709295,2022-01-18T08:15:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119T075509_20220119T082744,-0.8171750852102824,2022-01-19T07:55:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120T073330_20220120T081029,-0.031899051465075705,2022-01-20T07:33:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120T073830_20220120T080752,,2022-01-20T07:38:24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121T071458_20220121T075043,0.6649452103613988,2022-01-21T07:14:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121T085458_20220121T093159,,2022-01-21T08:54:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122T065958_20220122T073240,,2022-01-22T06:59:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122T083958_20220122T091055,0.7486155658227159,2022-01-22T08:39:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123T081958_20220123T085252,0.11203908168293411,2022-01-23T08:19:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124T075958_20220124T083543,0.4862265930423769,2022-01-24T07:59:52,"{""type"":""MultiPoint"",""coordinates"":[]}"
