system:index,NO2_Density,date,.geo
20200630T070425_20200630T074457,,2020-06-30T07:04:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630T084425_20200630T092524,7.599870276750787E-5,2020-06-30T08:44:20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200701T082425_20200701T090735,7.144048620078533E-5,2020-07-01T08:24:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702T080425_20200702T084451,6.536646799148728E-5,2020-07-02T08:04:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702T080925_20200702T084704,,2020-07-02T08:09:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200703T074425_20200703T082658,,2020-07-03T07:44:20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200703T074925_20200703T082747,5.991286234256285E-5,2020-07-03T07:49:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200704T072925_20200704T081601,8.472723302562983E-5,2020-07-04T07:29:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200706T082908_20200706T090915,1.20467765733588E-4,2020-07-06T08:29:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200706T083408_20200706T090931,,2020-07-06T08:34:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707T081408_20200707T085558,5.617329300210025E-5,2020-07-07T08:14:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200708T075408_20200708T083629,5.8071154243031955E-5,2020-07-08T07:54:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200709T073408_20200709T081553,6.58659650855455E-5,2020-07-09T07:34:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T071408_20200710T075549,4.3560572361267176E-5,2020-07-10T07:14:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T085408_20200710T093745,,2020-07-10T08:54:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200711T065908_20200711T073827,,2020-07-11T06:59:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200711T083908_20200711T091849,6.031446739591845E-5,2020-07-11T08:39:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712T081908_20200712T090128,6.534326127098318E-5,2020-07-12T08:19:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200713T075908_20200713T084252,6.188658423345248E-5,2020-07-13T07:59:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714T073908_20200714T082112,6.618489117776898E-5,2020-07-14T07:39:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714T074408_20200714T082150,,2020-07-14T07:44:02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200716T070302_20200716T081341,,2020-07-16T07:02:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200716T084302_20200716T114125,5.795251625824416E-5,2020-07-16T08:42:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T082302_20200717T090423,6.0046034558593E-5,2020-07-17T08:22:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T082802_20200717T090740,,2020-07-17T08:27:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200718T080302_20200718T084723,5.122247756491596E-5,2020-07-18T08:02:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200718T080802_20200718T084910,5.932613434014674E-5,2020-07-18T08:07:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200719T074802_20200719T082852,5.6206737954611884E-5,2020-07-19T07:47:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200720T072802_20200720T081020,5.976517361322557E-5,2020-07-20T07:27:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721T070802_20200721T075017,8.015136851164396E-5,2020-07-21T07:07:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721T084802_20200721T092927,7.264630434164173E-5,2020-07-21T08:47:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721T085302_20200721T093118,,2020-07-21T08:52:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722T065302_20200722T073243,,2020-07-22T06:52:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722T083302_20200722T091410,6.790876843327525E-5,2020-07-22T08:32:57,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723T081316_20200723T085513,2.697198343954532E-5,2020-07-23T08:13:10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200724T075316_20200724T083202,6.47181464550694E-5,2020-07-24T07:53:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725T073316_20200725T082138,,2020-07-25T07:33:11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T083646_20200727T091807,6.229864401769724E-5,2020-07-27T08:36:41,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728T081540_20200728T085759,6.637114981048905E-5,2020-07-28T08:15:35,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728T082040_20200728T090045,6.638604258406465E-5,2020-07-28T08:20:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200729T080040_20200729T084127,6.84007332045E-5,2020-07-29T08:00:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T072040_20200731T080150,6.038098402847427E-5,2020-07-31T07:20:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731T090040_20200731T094152,,2020-07-31T09:00:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T070540_20200801T074538,,2020-08-01T07:05:35,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801T084540_20200801T092502,8.252361834665522E-5,2020-08-01T08:45:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T082325_20200802T090635,6.425471349108899E-5,2020-08-02T08:23:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802T082825_20200802T090958,,2020-08-02T08:28:20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803T080325_20200803T084440,5.391996950494996E-5,2020-08-03T08:03:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803T080825_20200803T084711,,2020-08-03T08:08:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804T074825_20200804T082817,7.061563941733272E-5,2020-08-04T07:48:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200805T072825_20200805T081138,1.0438681075203357E-4,2020-08-05T07:28:19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T070811_20200806T075145,,2020-08-06T07:08:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T084811_20200806T092920,6.0124851637475977E-5,2020-08-06T08:48:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T085311_20200806T092938,,2020-08-06T08:53:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T065311_20200807T073407,,2020-08-07T06:53:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T082811_20200807T091133,4.758545248220653E-5,2020-08-07T08:28:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807T083311_20200807T091207,4.744462692486743E-5,2020-08-07T08:33:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200808T081311_20200808T085409,5.2887033084721835E-5,2020-08-08T08:13:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200809T075311_20200809T083534,6.807553970310901E-5,2020-08-09T07:53:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200810T073311_20200810T081709,1.0092518446192071E-4,2020-08-10T07:33:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T071311_20200811T075406,,2020-08-11T07:13:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T071811_20200811T075506,5.313135715742045E-5,2020-08-11T07:18:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T065811_20200812T073903,,2020-08-12T06:58:06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812T083811_20200812T091717,8.026066307567109E-5,2020-08-12T08:38:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200813T081811_20200813T090001,8.849882220663129E-5,2020-08-13T08:18:06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814T075811_20200814T084308,7.552880635474075E-5,2020-08-14T07:58:06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815T073811_20200815T081949,1.0179985690733134E-4,2020-08-15T07:38:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815T074311_20200815T082223,9.505296967185965E-5,2020-08-15T07:43:05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816T072053_20200816T080357,7.277232008481864E-5,2020-08-16T07:20:47,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816T090053_20200816T094409,,2020-08-16T09:00:48,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817T084252_20200817T092311,5.133017918083829E-5,2020-08-17T08:42:47,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200818T082336_20200818T090734,5.469692302880103E-5,2020-08-18T08:23:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819T080336_20200819T084641,5.4413480792001164E-5,2020-08-19T08:03:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819T080836_20200819T084852,,2020-08-19T08:08:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820T074336_20200820T082530,,2020-08-20T07:43:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820T074836_20200820T082651,1.0043497559957116E-4,2020-08-20T07:48:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821T072836_20200821T080947,7.884259482325729E-5,2020-08-21T07:28:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T070836_20200822T075032,,2020-08-22T07:08:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T084836_20200822T093346,5.708509971112827E-5,2020-08-22T08:48:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822T085336_20200822T093459,,2020-08-22T08:53:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823T082836_20200823T090951,5.60948143266825E-5,2020-08-23T08:28:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823T083336_20200823T091344,,2020-08-23T08:33:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824T081336_20200824T085414,5.349756207764665E-5,2020-08-24T08:13:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200825T075336_20200825T083643,5.8664146361027044E-5,2020-08-25T07:53:30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T073336_20200826T081539,7.423313684502132E-5,2020-08-26T07:33:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827T071409_20200827T075523,5.156642599373632E-5,2020-08-27T07:14:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827T085409_20200827T093625,,2020-08-27T08:54:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828T065909_20200828T073941,,2020-08-28T06:59:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828T083909_20200828T092026,6.154489754332034E-5,2020-08-28T08:39:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829T081909_20200829T085821,6.42501724051444E-5,2020-08-29T08:19:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200830T075909_20200830T084027,5.904718972634196E-5,2020-08-30T07:59:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200831T073909_20200831T082220,6.512537949675837E-5,2020-08-31T07:39:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901T071909_20200901T080331,,2020-09-01T07:19:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901T072409_20200901T080442,6.077851284604103E-5,2020-09-01T07:24:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T070409_20200902T074700,,2020-09-02T07:04:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902T084409_20200902T092538,7.529066020644743E-5,2020-09-02T08:44:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200903T082409_20200903T090606,6.321092577577386E-5,2020-09-03T08:24:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904T080409_20200904T084513,5.599259717683619E-5,2020-09-04T08:04:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904T080909_20200904T084619,,2020-09-04T08:09:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T074409_20200905T082657,6.0265785733395895E-5,2020-09-05T07:44:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T074909_20200905T082907,6.783353820053957E-5,2020-09-05T07:49:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906T072909_20200906T081322,6.546441003167568E-5,2020-09-06T07:29:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907T070909_20200907T075055,,2020-09-07T07:09:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907T084909_20200907T093352,6.768139579305351E-5,2020-09-07T08:49:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200908T082909_20200908T090952,6.718519508030101E-5,2020-09-08T08:29:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200908T083409_20200908T091433,,2020-09-08T08:34:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200909T080909_20200909T085356,5.5106592612657674E-5,2020-09-09T08:09:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
